Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
20140514,-0.004738,0.000207,-999,0.000422,-0.00723,-0.007422,-0.004615,-0.005376,-999,0.005004,0.000684,-0.01117
20140515,-0.00878,-0.014047,-999,-0.011402,-0.011379,-0.008787,-0.005999,-0.008784,-999,-0.00403,-0.010079,-0.007217
20140516,0.003469,0.003562,-999,-0.002563,0.001151,0.00132,0.00631,0.006135,-999,0.003095,0.003451,0.007427
20140519,0.003669,0.004175,-999,0.003105,0.005289,0.003956,0.006543,-0.002033,-999,-0.015425,0.006191,0.004549
20140520,-0.006305,-0.005405,-999,-0.002882,-0.005947,-0.013321,-0.005688,-0.003621,-999,0,-0.006324,-0.009057
20140521,0.008424,0.004599,-999,0.010811,0.006443,0.009888,0.00681,0.005678,-999,0.000723,0.008428,0.012134
20140522,0.002432,0.002289,-999,-0.000953,0.004572,0.001883,0.001894,-0.001581,-999,0.008189,0.00597,0.005293
20140523,0.004009,0.008512,-999,-0.002014,0.003186,0.00639,0.008372,0.001583,-999,-0.002389,0.000509,0.007898
20140527,0.006147,0,-999,0.002762,0.008621,0.005229,0.00857,0.00271,-999,0.007902,0.005423,0.005224
20140528,-0.000731,0.000412,-999,0.001695,-0.001799,0.000743,-0.002655,-0.001351,-999,0.00594,-0.002865,-0.00107
20140529,0.005173,0.010082,-999,0.008565,0.002253,0.004084,0.005857,0.007894,-999,0.002834,0.007945,0.004132
20140530,0.001611,-0.000204,-999,-0.000734,0.002248,-0.00074,0.001059,0.007832,-999,0.006595,0.002683,0.000914
20140602,0.001116,0.004075,-999,-0.001259,0.002692,0.004255,-0.001586,-0.002442,-999,-0.000234,0.001338,0.00335
20140603,-0.000493,-0.002232,-999,0.003467,0.001342,-0.001105,-0.001589,-0.003561,-999,0.003744,0.001837,-0.001821
20140604,0.002023,0.001627,-999,-0.000523,0.002681,-0.000184,0.001857,0.003574,-999,-0.000466,0.002834,0.004865
20140605,0.006522,0.00467,-999,0.005761,0.009358,0.010146,0.006619,0.004006,-999,0.008397,0.001164,0.006505
20140606,0.004757,0.00485,-999,0.008227,0.006622,0.010044,0.004471,0.00266,-999,-0.00347,-0.000996,0.005862
20140609,0.001049,-0.002615,-999,0.001549,0.004386,0.005062,0.003142,-0.001548,-999,-0.006732,-0.005153,0.000299
20140610,0.000102,0.001412,-999,-0.00165,-0.000437,-0.002339,0.000522,0,-999,-0.002337,0.003342,-0.001942
20140611,-0.003477,-0.005638,-999,0.003822,-0.006553,-0.007393,-0.002348,-0.002657,-999,-0.012649,-0.001166,-0.002994
20140612,-0.00708,-0.008506,-999,0.003293,-0.006157,-0.013442,-0.00863,-0.007105,-999,0.003084,-0.005002,-0.012761
20140613,0.003049,0.003881,-999,0.009539,0.000442,0.003498,0.005803,-0.000224,-999,0.006386,-0.000838,0.000456
20140616,0.000824,-0.002238,-999,0.005995,-0.004865,-0.001101,0,0.003802,-999,0.006816,0.002012,0.00228
20140617,0.002779,0.002039,-999,-0.000707,0.010222,0.002755,0.00236,0,-999,-0.001401,-0.000502,0.003943
20140618,0.007314,0.010785,-999,0.00758,0.005719,0.005679,0.005233,0.011809,-999,0.022674,0.008038,0.007553
20140619,0.001146,-0.002013,-999,0.007122,-0.001312,0.00255,-0.001822,0.005726,-999,0.008229,0.003322,-0.002399
20140620,0.002019,0.00608,-999,0.009896,0.003925,0.004172,-0.00219,-0.00304,-999,-0.006034,0.00838,-0.003721
20140623,-0.000306,0.00141,-999,0.003567,0.00219,-0.005816,0.002888,-0.005529,-999,-0.003451,-0.00379,0.001211
20140624,-0.006024,-0.009455,-999,-0.021029,-0.006556,-0.010055,-0.005236,-0.003558,-999,0.003001,0.000662,-0.002418
20140625,0.00452,0.00792,-999,0.007564,0.00088,0.000923,0.003947,-0.001562,-999,0.003682,0.010911,0.008485
20140626,-0.000716,-0.000202,-999,0.001101,-0.003516,-0.000738,-0.001049,-0.003576,-999,0.002981,0.001308,0.000751
20140627,0.001944,-0.003124,-999,0,0.00397,0.0024,0.006035,0.001682,-999,0.003887,-0.002613,0.002402
20140630,-0.000511,0.003538,-999,0.0008,-0.000879,-0.004236,0.000261,-0.000784,-999,0.007971,-0.00393,-0.000449
20140701,0.006693,0.002417,-999,0.000599,0.006157,0.006104,0.01017,0.002241,-999,-0.009941,0.012658,0.010638
20140702,0.001015,0.001206,-999,-0.001498,-0.000874,-0.001655,0.001032,0.002683,-999,-0.019398,0.00763,0.001483
20140703,0.004918,0.006423,-999,0.0038,0.007874,0.008287,0.004384,0.005575,-999,-0.010938,0.004028,0.007698
20140707,-0.003481,-0.008377,-999,-0.00767,-0.00434,-0.007123,0.001027,0.001552,-999,0.004706,-0.007542,-0.00617
20140708,-0.00643,-0.002615,-999,-0.001606,-0.008718,-0.006806,-0.008977,-0.001993,-999,0.006792,-0.009377,-0.009756
20140709,0.004484,0.003428,-999,0.006636,0.002638,0.001667,0.004917,0.004438,-999,-0.002791,0.004243,0.012091
20140710,-0.003957,-0.004421,-999,-0.009588,-0.006579,-0.005917,-0.002833,-0.001546,-999,0.006765,-0.00065,-0.009292
20140711,0.001375,0.001817,-999,-0.007664,0.001766,0.005766,0.005165,0.001327,-999,-0.007646,0.002114,0.003275
20140714,0.005035,-0.000605,-999,0.008638,0.00617,0.005733,0.007194,0.003535,-999,-0.011441,0.003246,0.002819
20140715,-0.001873,-0.002016,-999,-0.004332,0.007008,0.000552,-0.001786,-0.008807,-999,0.005196,-0.008573,-0.003403
20140716,0.003701,0.006869,-999,0.015179,-0.00174,0.004227,0.0092,0.000222,-999,0.003289,-0.003263,0.002524
20140717,-0.011366,-0.004213,-999,-0.016148,-0.013072,-0.015556,-0.012915,-0.006218,-999,-0.009133,-0.010967,-0.009479
20140718,0.010219,0.006246,-999,0.002937,0.011479,0.008366,0.012055,0.010056,-999,0.010163,0.016384,0.009269
20140721,-0.001871,-0.002803,-999,0.001516,-0.002619,-0.000553,-0.001265,-0.004646,-999,-0.000936,-0.004069,-0.004591
20140722,0.004358,0.001406,-999,0.007162,0.003063,0.003689,0.008376,-0.001778,-999,-0.002108,0.008666,0.004167
20140723,0.00222,0.004211,-999,0.00641,0.002181,-0.004043,0.001762,-0.001336,-999,0.000939,0.008105,-0.000741
20140724,0.00005,-0.001198,-999,0.000896,0.002177,-0.004798,-0.000754,0.002676,-999,0.003048,-0.00209,0.002225
20140725,-0.004682,0.001799,-999,-0.007357,-0.005647,-0.002596,-0.001257,-0.004003,-999,-0.007948,-0.003706,-0.0111
20140728,0.000405,0.002594,-999,-0.002404,0.000437,-0.00502,0.001762,-0.005135,-999,0.013902,0.00097,0.001945
20140729,-0.004297,-0.007166,-999,-0.00251,-0.00524,-0.012519,-0.002011,-0.004488,-999,-0.009296,0.000808,-0.002838
20140730,0.000152,-0.005213,-999,-0.005939,0.00439,0.000946,0.001007,-0.010595,-999,-0.01689,0.004036,0.005542
20140731,-0.019748,-0.019549,-999,-0.021567,-0.020542,-0.020227,-0.018868,-0.01709,-999,-0.015748,-0.020582,-0.018472
20140801,-0.003056,0.000822,-999,-0.008072,-0.008478,-0.000965,-0.00541,0.007652,-999,0.003879,0.000821,-0.003642
20140804,0.007221,0.011912,-999,0.016797,0.008101,0.003476,0.007115,0.003221,-999,-0.005433,0.004265,0.009749
20140805,-0.009696,-0.010351,-999,-0.021855,-0.010268,-0.005966,-0.009343,-0.004357,-999,-0.012019,-0.009637,-0.006939
20140806,0.000313,0.007383,-999,0.002937,0.00406,-0.005034,-0.003101,0.008521,-999,-0.01278,-0.000495,-0.002127
20140807,-0.005415,-0.008754,-999,-0.006275,-0.004492,0.000973,-0.004147,-0.008221,-999,0.011451,-0.012871,-0.005176
20140808,0.011569,0.010474,-999,0.016735,0.009928,0.014191,0.006507,0.010131,-999,0.019936,0.011869,0.015455
20140811,0.002872,-0.001016,-999,0.000104,0.000894,0.004025,0.004913,0.007066,-999,-0.00362,-0.000496,0.004521
20140812,-0.001367,0.003154,-999,-0.007349,0.002232,-0.002291,-0.000515,-0.000679,-999,-0.000727,-0.000826,-0.00255
20140813,0.006769,0.005578,-999,0.003233,0.004454,0.009759,0.009784,0.002944,-999,0.004605,0.012076,0.00361
20140814,0.004722,0,-999,-0.005717,0.006208,0.004359,0.001785,0.004065,-999,0.008685,0.011769,0.007793
20140815,-0.000204,0.003025,-999,0.007422,-0.004848,-0.002075,0,0.00135,-999,0.003827,0.000969,-0.001933
20140818,0.008379,0.009853,-999,0.002698,0.011072,0.015126,0.009417,0.00584,-999,-0.002621,0.007747,0.009237
20140819,0.005219,0.002987,-999,0.007658,0.001752,0.002421,0.006304,0.00268,-999,0.012661,0.006566,0.007529
20140820,0.002671,0.00139,-999,0.002157,0.002624,0.010591,0,-0.000668,-999,0.002123,-0.000159,0.004689
20140821,0.002916,-0.001388,-999,0.00082,0.011775,-0.000919,0.004761,0.001783,-999,0.002354,0.001432,-0.000875
20140822,-0.001554,-0.003971,-999,-0.006656,-0.003448,-0.003496,0.000249,-0.002447,-999,-0.003053,0.000953,0.001897
20140825,0.005071,0.003787,-999,0.008865,0.00865,0.003878,0.000997,0.005575,-999,0.006832,0.00762,0.002914
20140826,0.000649,0.000993,-999,0.005109,0.002144,-0.003311,0.000498,-0.000665,-999,-0.011933,0.003624,0.000145
20140827,-0.000399,0,-999,-0.002033,-0.00214,-0.000554,-0.000249,0.000444,-999,0.010893,-0.000785,0.001017
20140828,-0.000549,0.000794,-999,0.000204,-0.003002,-0.001477,-0.001494,0.000444,-999,0.007262,-0.000314,-0.001306
20140829,0.002848,0.001586,-999,0.005601,0.004731,-0.000925,0.004489,0.000665,-999,0.006512,0.003615,-0.000145
20140902,-0.000498,-0.003364,-999,-0.01266,0.003853,0.003332,0.000248,0.000443,-999,-0.009011,-0.00047,0.001889
20140903,-0.000548,0.001589,-999,0.002667,-0.001706,-0.001292,-0.00546,0.000664,-999,0.004896,0.004543,-0.002611
20140904,-0.001446,0,-999,-0.013504,0.000854,0.000369,-0.000499,0.003099,-999,-0.000464,-0.004991,0.003781
20140905,0.004495,0.004362,-999,0.006741,0.00128,0.003324,0.005993,0.005737,-999,0.012535,0.005799,0.003332
20140908,-0.002586,-0.003948,-999,-0.015554,0.000426,-0.00092,0.001489,-0.007459,-999,-0.005961,0.000156,-0.004187
20140909,-0.006331,-0.008125,-999,-0.004395,-0.010226,-0.003132,-0.007187,-0.002431,-999,-0.011531,-0.002649,-0.010004
20140910,0.003763,0,-999,-0.002417,0.005166,0.000739,0.005991,0.004875,-999,-0.004433,0.00703,0.003515
20140911,0.00115,-0.001399,-999,0.000632,0.00257,0.000369,0.002233,0.000441,-999,0.008437,-0.002792,0.000438
20140912,-0.005841,-0.004602,-999,-0.014951,-0.000854,-0.003323,-0.004209,-0.007053,-999,-0.017895,-0.007312,-0.002918
20140915,-0.000748,0.001407,-999,0.007054,-0.000428,-0.00037,-0.005967,0.004883,-999,0.003076,-0.002664,-0.004097
20140916,0.007533,0.004617,-999,0.012099,0.004277,0.005559,0.007504,0.00751,-999,0.012739,0.013671,0.005142
20140917,0.001347,0.005994,-999,-0.005453,0.004259,0.00387,0.001986,-0.002193,-999,-0.001864,0.000775,-0.000438
20140918,0.00533,0.006753,-999,-0.005167,0.009754,0.004772,0.005946,0.001978,-999,-0.007234,0.007435,0.004387
20140919,-0.000896,-0.000318,-999,-0.000813,-0.002589,-0.000962,-0.002124,0.002554,-999,0.008943,0.001089,0.000416
20140922,-0.007723,-0.000397,-999,-0.014714,-0.006765,-0.011207,-0.006693,-0.001761,-999,-0.007522,-0.005395,-0.014017
20140923,-0.005724,-0.005157,-999,-0.002922,-0.006811,-0.008175,-0.002246,-0.00882,-999,-0.002842,-0.005889,-0.008589
20140924,0.007828,0.010367,-999,0.000868,0.005572,0.005245,0.006503,0.012903,-999,-0.003563,0.017459,0.011352
20140925,-0.016136,-0.015193,-999,-0.01529,-0.016624,-0.015654,-0.021869,-0.013178,-999,-0.005959,-0.016393,-0.014621
20140926,0.007945,0.009818,-999,0.012895,0.009536,0.009277,0.010925,0.003784,-999,0.001439,0.003115,0.010342
20140929,-0.001819,-0.004167,-999,-0.002294,-0.003435,-0.001501,-0.000251,-0.000222,-999,0.006466,-0.002174,-0.005192
20140930,-0.002632,-0.011955,-999,-0.012531,-0.001723,-0.001503,0.003017,0.000444,-999,0.001428,-0.005447,-0.005517
20141001,-0.013552,-0.023594,-999,-0.020415,-0.012085,-0.018815,-0.015539,-0.006318,-999,0.005702,-0.010483,-0.013345
20141002,0.000154,-0.002478,-999,-0.005182,0.002621,-0.001151,-0.000509,0.001896,-999,-0.001417,-0.002056,0.004559
20141003,0.011009,0.002899,-999,-0.001585,0.014379,0.01363,0.008151,0.011801,-999,0.006388,0.020599,0.012859
20141006,-0.00117,-0.000206,-999,0.001134,-0.003007,-0.00303,0.000253,0.00044,-999,0,-0.004658,-0.005377
20141007,-0.015436,-0.017551,-999,-0.013028,-0.01695,-0.024316,-0.01566,-0.005939,-999,-0.00141,-0.01591,-0.014867
20141008,0.017489,0.013031,-999,0.009757,0.018995,0.017913,0.018989,0.014605,-999,0.022599,0.025519,0.015701
20141009,-0.019833,-0.024481,-999,-0.036717,-0.021075,-0.023145,-0.01662,-0.010033,-999,-0.016344,-0.020711,-0.022662
20141010,-0.011414,-0.015313,-999,-0.014043,-0.007909,-0.014686,-0.025608,0.004847,-999,0.004681,-0.006155,-0.008753
20141013,-0.016428,-0.025702,-999,-0.03088,-0.008857,-0.015501,-0.011038,-0.013813,-999,-0.000932,-0.023662,-0.020294
20141014,0.001548,0.003104,-999,-0.012597,0.004021,0.013928,0.001594,-0.000445,-999,0.009093,-0.007482,0.007274
20141015,-0.006766,0.006851,-999,0.00763,-0.019137,-0.002389,-0.006898,-0.012011,-999,-0.01317,-0.008194,-0.00832
20141016,-0.000858,0.009877,-999,0.017875,0,0.007384,-0.005878,-0.007429,-999,0.000937,-0.005122,0.001108
20141017,0.011811,0.013258,-999,0.008537,0.012704,0.01981,0.011825,0.012248,-999,0.005848,0.015944,0.011069
20141020,0.00971,0.01523,-999,0.008706,0.005824,0.002914,0.007171,0.01434,-999,0.013953,0.012097,0.013919
20141021,0.019811,0.021551,-999,0.030448,0.018708,0.022274,0.019515,0.004197,-999,0.00344,0.02649,0.019435
20141022,-0.007111,-0.008066,-999,-0.018962,-0.009182,-0.013073,-0.004656,0.0022,-999,0.006171,-0.005035,-0.008625
20141023,0.011625,-0.000834,-999,0.018617,0.009709,0.022077,0.011175,-0.000659,-999,0.001817,0.01708,0.013584
20141024,0.007695,0.007513,-999,-0.003492,0.009615,0.008828,0.008738,0.008346,-999,0.009751,0.013995,-0.000904
20141027,-0.001374,-0.02092,-999,-0.021028,0.001299,-0.000372,0.001019,0.002396,-999,-0.002246,0.001073,0.001959
20141028,0.01147,0.009943,-999,0.022792,0.010808,0.017694,0.013744,0.003911,-999,0.006977,0.007353,0.01083
20141029,-0.001512,-0.012359,-999,0.003267,0.002566,-0.003477,-0.001004,-0.001732,-999,-0.005811,0.000456,-0.002976
20141030,0.006411,0.007635,-999,-0.003605,0.005546,0.00404,0.003267,0.006288,-999,0.022032,0.018392,0.006567
20141031,0.011435,0.018733,-999,0.020308,0.011455,0.009877,0.015531,0.006464,-999,0.00022,0.00403,0.009786
20141103,0.000545,-0.007025,-999,-0.015786,0.003775,-0.001268,0.004193,0.003854,-999,0.006598,0.001189,0
20141104,-0.003469,-0.010404,-999,-0.020572,0.000418,-0.000544,-0.000246,0.005332,-999,-0.005244,0.000149,-0.012041
20141105,0.006316,0.009672,-999,0.017563,0.006683,0.006169,0.002703,0.007,-999,0.022623,-0.001039,0.004013
20141106,0.004003,0.008122,-999,0.012595,0.00166,0.01046,-0.00049,0.002107,-999,-0.016967,0.006093,0.008438
20141107,0.000935,0.004751,-999,0.011056,0.000414,0.001428,0.001226,0.003574,-999,0.010487,-0.009897,-0.001663
20141110,0.003147,0.002673,-999,-0.008999,0.005383,0.00499,0.002693,0.004399,-999,0.004973,0.010145,-0.00054
20141111,0.000956,0.004921,-999,0.002989,-0.003295,-0.001241,0.000488,-0.001877,-999,-0.003657,0.003692,0.004267
20141112,-0.001053,0.002449,-999,-0.008824,-0.002066,0.00142,0.003173,0,-999,-0.017491,-0.001471,0.004688
20141113,0.001128,0.000204,-999,-0.013296,-0.000414,-0.002837,0.005353,0.003552,-999,-0.008132,-0.000737,0.00627
20141114,0.000245,0.003053,-999,0.010195,-0.003314,0.001245,0.007018,-0.005621,-999,-0.00421,-0.008258,0.003912
20141117,0.000636,-0.000203,-999,-0.00522,0,-0.001421,-0.001923,0.0067,-999,0.013129,0.004907,-0.001155
20141118,0.005774,0.011972,-999,0.000816,0.003325,0.007469,0.003371,0.003744,-999,0.002855,0.016129,0.001879
20141119,-0.001605,-0.001404,-999,0.005243,-0.002071,-0.003001,-0.006479,0.004144,-999,-0.000876,-0.005534,0.004183
20141120,0.001754,0.005221,-999,0.012517,0,0.002656,0.005072,-0.004333,-999,-0.002192,-0.004247,0.004309
20141121,0.005351,0.012185,-999,0.013049,0.004981,0.009712,0.001442,0.004145,-999,0.003954,0.004706,0.002431
20141124,0.002806,-0.004539,-999,-0.007684,0.006609,0.002623,0.00528,-0.000619,-999,-0.008315,0.005123,0.009274
20141125,-0.000724,-0.003569,-999,-0.016283,-0.000821,0.002965,0.000477,0.000826,-999,0,0.001311,0.00311
20141126,0.002559,0.000796,-999,-0.012617,0.001232,-0.001913,0.009067,0.00454,-999,0.004413,0.006108,-0.000141
20141128,-0.002119,-0.022664,-999,-0.064244,0.00082,-0.008364,0.004729,0.012736,-999,0.010545,0.006216,0.012121
20141201,-0.00695,-0.010374,-999,0.003508,-0.007172,-0.012827,-0.011414,-0.006592,-999,0.001957,-0.002442,-0.011001
20141202,0.00644,0.005961,-999,0.010861,0.009494,0.008544,0.000357,0.003573,-999,0.006726,0.011089,0.003802
20141203,0.003887,0.014712,-999,0.012227,0.004498,0.013325,0.00357,-0.007121,-999,-0.002802,0.001567,0.001683
20141204,-0.001106,0.003021,-999,-0.008663,0.001425,-0.004964,0,-0.00082,-999,-0.000865,-0.00128,-0.00056
20141205,0.001637,-0.000803,-999,-0.011938,0.008943,0.002275,-0.001186,0.001846,-999,-0.007787,0.007974,0.002242
20141208,-0.006683,-0.015873,-999,-0.040483,0.004835,-0.011002,-0.010209,-0.002047,-999,0.008066,0.003532,-0.008109
20141209,-0.000678,0.002654,-999,0.010905,-0.002406,0.000177,-0.00024,-0.003282,-999,0.004974,-0.004223,-0.001832
20141210,-0.016031,-0.020566,-999,-0.030821,-0.012862,-0.019068,-0.015115,-0.009467,-999,-0.012481,-0.015408,-0.013273
20141211,0.005069,0.000832,-999,-0.000663,0.002443,0.00477,0.004385,0.008311,-999,0.010024,0.002871,0.008157
20141212,-0.016161,-0.027835,-999,-0.018563,-0.019496,-0.018003,-0.014916,-0.012776,-999,-0.009493,-0.015319,-0.006387
20141215,-0.006869,-0.005342,-999,-0.008916,-0.009113,-0.003283,-0.006032,-0.006679,-999,-0.008495,-0.00916,-0.006043
20141216,-0.00802,-0.007734,-999,0.00886,-0.009615,0.000915,-0.013376,-0.003782,-999,-0.000879,-0.011592,-0.015336
20141217,0.019605,0.027279,-999,0.041481,0.022752,0.009325,0.01883,0.014554,-999,0.01781,0.018705,0.019121
20141218,0.024729,0.022761,-999,0.019201,0.023154,0.025181,0.028586,0.019127,-999,0.019659,0.027397,0.016471
20141219,0.004231,0.012229,-999,0.031765,0.00065,0.005577,0.001114,-0.001013,-999,0.001628,0.002408,0.002721
20141222,0.0046,0.000614,-999,-0.010177,0.006888,0.009542,0.012028,0.009667,-999,0.002561,-0.009516,0.009736
20141223,0.00135,0.007779,-999,0.012163,0.005634,0.003676,0.002615,0.006926,-999,0.002554,-0.022942,0.00559
20141224,0.000096,-0.003453,-999,-0.007309,-0.001601,0.001046,-0.000948,-0.001012,-999,0.018471,0.007338,-0.001668
20141226,0.003225,0.003465,-999,-0.00025,0,0,0.004271,0.00162,-999,0.012091,0.007139,0.005429
20141229,0.001343,0,-999,0.00362,0.003607,0.001568,-0.004962,-0.003033,-999,0.011535,0.003472,0.007615
20141230,-0.005366,-0.003453,-999,-0.00796,-0.001198,-0.005914,-0.007124,-0.004462,-999,-0.02077,-0.004325,-0.004672
20141231,-0.009923,-0.009784,-999,-0.007523,-0.011196,-0.009974,-0.011002,-0.012222,-999,-0.018091,-0.00999,-0.004003
20150102,-0.000535,0.001441,-999,0.004674,0,-0.001237,-0.001935,-0.002887,-999,0.004659,0.003656,-0.007207
20150105,-0.01806,-0.025488,-999,-0.041368,-0.021027,-0.023359,-0.015265,-0.007032,-999,-0.012226,-0.0051,-0.019126
20150106,-0.009419,-0.008859,-999,-0.01469,-0.015283,-0.012321,-0.012057,-0.00125,-999,0.00064,-0.003368,-0.009963
20150107,0.012461,0.011279,-999,0.00213,0.010487,0.007522,0.008468,0.017101,-999,0.00981,0.023512,0.015814
20150108,0.017745,0.023779,-999,0.02245,0.014944,0.020029,0.021981,0.015173,-999,0.006969,0.017085,0.015001
20150109,-0.008014,-0.005139,-999,-0.007925,-0.013497,-0.010711,-0.003142,-0.008079,-999,-0.006292,-0.008893,-0.011573
20150112,-0.007834,-0.002273,-999,-0.028811,-0.008292,-0.006857,-0.011636,-0.003054,-999,-0.002322,0.000427,-0.00536
20150113,-0.002813,-0.011182,-999,-0.007956,-0.003344,-0.001999,-0.000736,-0.000204,-999,0.00275,-0.004413,0
20150114,-0.006037,-0.011728,-999,0.003126,-0.014262,-0.005461,-0.005646,-0.003064,-999,0.00865,-0.001573,-0.012055
20150115,-0.009161,-0.001907,-999,-0.012737,-0.01234,-0.004759,-0.012836,0.001639,-999,0.007948,-0.010742,-0.01292
20150116,0.013115,0.015924,-999,0.032528,0.012064,0.006621,0.009752,0.007979,-999,0.008923,0.018822,0.013234
20150120,0.002108,0.001672,-999,0.001196,-0.004257,0.007126,0.00842,0.004059,-999,0.002468,0,-0.005741
20150121,0.005073,0.009806,-999,0.020313,0.002565,0.008164,0.001719,0.004851,-999,0.009643,0.001989,0.006496
20150122,0.014871,0.012603,-999,0.004684,0.024733,0.016016,0.016426,0.010058,-999,-0.004267,0.011913,0.018789
20150123,-0.005483,-0.015507,-999,-0.007123,-0.01082,-0.008413,-0.000241,-0.011153,-999,0.002857,-0.005746,-0.001408
20150126,0.002342,0.004352,-999,0.014349,0.005048,0.00134,-0.004101,0,-999,-0.00061,0.005216,0.005216
20150127,-0.013191,-0.00681,-999,-0.000643,-0.010883,-0.0132,-0.028827,-0.01148,-999,0.001425,-0.007152,-0.007994
20150128,-0.012824,-0.018076,-999,-0.039377,-0.018197,-0.008677,-0.001746,-0.011614,-999,-0.00854,-0.014407,-0.013007
20150129,0.009245,0.013119,-999,0.003349,0.00819,0.011488,0.009495,0.00804,-999,0.013331,0.008455,0.013608
20150130,-0.012576,-0.003968,-999,0.008678,-0.016246,-0.016225,-0.012376,-0.017996,-999,-0.02206,-0.015632,-0.010882
20150202,0.012384,0.009017,-999,0.030576,0.01608,0.014843,0.010276,0.01187,-999,0.004346,0.00563,0.009001
20150203,0.014461,0.022028,-999,0.027357,0.016681,0.016251,0.011412,0.00885,-999,0.003709,0.006747,0.02124
20150204,-0.003808,-0.006507,-999,-0.016502,-0.002524,-0.00764,0.001962,0.000408,-999,-0.012113,-0.012548,0.006656
20150205,0.010095,0.024151,-999,0.014364,0.010122,0.008595,0.009302,0.005098,-999,0.009144,0.016895,0.006198
20150206,-0.002765,-0.002398,-999,0.000251,0.007933,-0.002308,-0.003153,-0.004463,-999,-0.041186,-0.009088,-0.001506
20150209,-0.004476,-0.001202,-999,0.001002,-0.004971,-0.002669,-0.00146,-0.00754,-999,-0.008806,-0.011751,-0.003839
20150210,0.010653,0.007421,-999,-0.000501,0.00791,0.005531,0.014864,0.011704,-999,0.020585,0.016821,0.012249
20150211,0.00058,-0.001593,-999,-0.007012,0,0.000355,0.003842,0.004668,-999,-0.021656,0.000998,0.000272
20150212,0.009617,0.017148,-999,0.013115,0.009913,0.0094,0.013633,0.004646,-999,-0.004557,0.003562,0.011826
20150213,0.004116,0.00843,-999,0.02116,-0.000818,0.004569,0.006371,-0.004625,-999,-0.015261,0.003975,0.006045
20150217,0.001573,0.001166,-999,0.003047,0.003275,0.001399,0.000469,0.000202,-999,-0.000885,0.007212,-0.00227
20150218,0.000095,0.002718,-999,-0.011909,-0.00612,0.00559,0.000937,0.005453,-999,0.023709,0.001123,-0.000535
20150219,-0.000714,0.002711,-999,-0.004673,-0.004105,0.001737,0.003512,-0.006428,-999,-0.011255,0.001683,0.00308
20150220,0.005996,0.002897,-999,-0.004819,0.00742,0.008497,0.005133,0.002831,-999,0.000219,0.0105,0.007075
20150223,-0.000142,-0.001155,-999,-0.004097,-0.002455,-0.004298,0.000696,0.002823,-999,0.006785,0.004572,-0.000928
20150224,0.002846,0.004241,-999,0.002743,0.004922,0.003972,0.003016,0.003418,-999,0.007391,-0.001241,0.004776
20150225,-0.00085,-0.00288,-999,0.005471,0,-0.002064,-0.006244,-0.003406,-999,-0.0164,-0.000414,0.007659
20150226,-0.001181,-0.006353,-999,-0.018548,-0.002449,-0.004481,0.006283,0.001407,-999,-0.006582,0.002763,-0.003145
20150227,-0.003406,-0.002325,-999,-0.00441,-0.003682,-0.004674,-0.003469,0.004015,-999,-0.001104,-0.004822,-0.001315
20150302,0.006313,0.006603,-999,-0.00696,0.007392,0.009219,0.00789,0.0018,-999,-0.019235,0.008998,0.011978
20150303,-0.004104,-0.005402,-999,0.003696,-0.002854,-0.006377,-0.006677,-0.003792,-999,0.006087,-0.009055,-0.002732
20150304,-0.004215,-0.003492,-999,-0.001397,-0.006132,-0.007806,-0.003941,-0.007013,-999,-0.005602,0.004846,-0.005217
20150305,0.001094,-0.004283,-999,-0.005976,0.004114,0.000699,-0.001164,0.00343,-999,0.007886,0.003582,0.000656
20150306,-0.014064,-0.01349,-999,-0.017907,-0.007374,-0.013627,-0.012349,-0.019505,-999,-0.029958,-0.019632,-0.011923
20150309,0.004145,0.001387,-999,-0.007163,0.00454,0.009387,0.004718,0.005537,-999,0.001844,0.006162,0.005702
20150310,-0.016222,-0.015238,-999,-0.013905,-0.021364,-0.018424,-0.020427,-0.014277,-999,-0.00184,-0.011134,-0.015559
20150311,-0.002342,-0.001206,-999,0.002927,0.006297,-0.001073,-0.006472,-0.007656,-999,-0.006453,-0.000563,-0.005492
20150312,0.012714,0.012475,-999,-0.006367,0.021694,0.012885,0.006514,0.014596,-999,0.019021,0.013237,0.020337
20150313,-0.006146,-0.009539,-999,-0.003738,-0.006942,-0.009187,-0.005513,-0.007809,-999,-0.010244,-0.001946,-0.00792
20150316,0.013374,-0.001605,-999,0.013533,0.012336,0.016583,0.01181,0.01222,-999,0.017249,0.022142,0.011708
20150317,-0.002972,-0.011053,-999,-0.003834,-0.002437,-0.004034,0.000238,-0.007162,-999,-0.001583,-0.002861,-0.005523
20150318,0.012022,0.015241,-999,0.029064,0.0057,0.0118,0.013575,0.006801,-999,0.026947,0.01298,0.00886
20150319,-0.004561,-0.017214,-999,-0.015863,-0.009312,-0.006789,-0.00282,-0.004504,-999,-0.009261,0.0058,-0.001442
20150320,0.008787,0.006412,-999,0.014611,0.013515,0.005621,0.006443,0.012453,-999,0.008923,0.007221,0.011096
20150323,-0.001949,0,-999,-0.003511,-0.005666,-0.008403,0,0.001635,-999,0.000667,-0.002804,-0.001693
20150324,-0.005619,-0.00325,-999,-0.006655,-0.00814,-0.003354,-0.003291,-0.005712,-999,-0.011109,-0.008703,-0.005219
